,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
9402,10557,11535,11535,0,2,2,2,1.0,2.0,2.0,90.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9403,10559,11537,11537,0,3,1,8,1.0,3.0,1.0,320.0,5,25,5.0,5.0,5.0,5.0,5.0,5.0,0,4
9404,10560,11538,11538,1,3,3,2,1.0,1.0,2.0,566.0,1,1125,10.0,8.0,10.0,10.0,6.0,10.0,1,6
9405,10561,11539,11539,0,2,1,4,1.0,1.0,2.0,220.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9406,10562,11540,11540,0,16,2,1,1.0,1.0,1.0,204.0,1,12,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9407,10563,11541,11541,0,2,2,1,1.0,1.0,2.0,200.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
9408,10564,11542,11542,0,15,2,2,1.0,1.0,1.0,244.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9409,10565,11543,11543,1,16,2,2,1.0,1.0,3.0,90.0,5,1125,9.0,9.0,7.0,9.0,8.0,8.0,0,2
9410,10566,11544,11544,0,13,1,8,1.0,2.0,4.0,611.0,1,1125,8.0,8.0,8.0,9.0,6.0,7.0,1,28
9411,10567,11545,11545,0,18,2,2,1.0,1.0,2.0,70.0,1,20,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9412,10568,11546,11546,0,13,1,8,1.0,2.0,4.0,570.0,1,1125,10.0,9.0,10.0,9.0,8.0,9.0,1,13
9413,10569,11547,11547,0,1,1,2,1.0,1.0,1.0,209.0,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,12
9414,10570,11548,11548,0,2,2,1,1.0,1.0,1.0,90.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9415,10571,11549,11549,0,5,2,1,2.0,2.0,2.0,402.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9416,10572,11550,11550,0,20,2,2,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9417,10573,11551,11551,0,3,1,5,1.0,3.0,5.0,300.0,7,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9418,10575,11554,11554,1,2,1,6,1.0,1.0,3.0,306.0,3,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,1
9419,10576,11555,11555,0,1,1,8,2.0,3.0,4.0,578.0,2,1125,9.0,9.0,10.0,10.0,10.0,10.0,1,6
9420,10577,11559,11559,1,3,2,2,1.0,1.0,2.0,504.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,6
9421,10578,11560,11560,1,3,3,2,1.0,1.0,2.0,582.0,1,28,10.0,10.0,10.0,10.0,10.0,10.0,1,6
9422,10580,11562,11562,1,3,3,1,1.0,1.0,2.0,253.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,6
9423,10582,11564,11564,0,4,2,1,1.0,1.0,4.0,163.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9424,10583,11565,11565,0,15,2,2,1.0,1.0,1.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9425,10584,11566,11566,0,1,1,2,1.0,1.0,1.0,109.0,1,44,7.0,7.0,9.0,9.0,9.0,6.0,1,4
9426,10585,11567,11567,0,2,2,3,1.0,1.0,3.0,241.0,2,7,10.0,10.0,10.0,10.0,10.0,10.0,1,1
9427,10587,11569,11569,0,16,1,5,1.0,2.0,4.0,191.0,2,1125,9.0,9.0,9.0,10.0,9.0,9.0,1,1
9428,10588,11570,11570,0,5,3,5,1.0,1.0,5.0,350.0,1,365,8.0,8.0,9.0,9.0,10.0,9.0,1,3
9429,10589,11571,11571,0,6,1,3,2.0,1.0,0.0,752.0,6,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
9430,10590,11572,11572,0,2,1,6,2.0,3.0,4.0,750.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
9431,10591,11573,11573,0,2,1,4,1.0,2.0,2.0,282.0,5,90,5.0,5.0,5.0,5.0,5.0,5.0,0,4
9432,10592,11574,11574,0,25,1,3,1.0,1.0,1.0,280.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
9433,10593,11575,11575,1,3,2,2,1.0,1.0,2.0,553.0,1,30,10.0,9.0,10.0,10.0,10.0,10.0,1,6
9434,10594,11576,11576,0,1,1,2,1.0,1.0,1.0,684.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,1
9435,10595,11577,11577,0,18,2,2,1.0,1.0,1.0,99.0,1,30,6.0,6.0,6.0,6.0,6.0,6.0,1,1
9436,10596,11578,11578,0,1,1,3,1.0,1.0,2.0,344.0,2,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,15
9437,10597,11579,11579,1,3,1,3,1.0,1.0,1.0,204.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,14
9438,10598,11580,11580,0,1,1,3,1.0,1.0,2.0,329.0,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,15
9439,10599,11581,11581,0,5,1,4,1.0,2.0,1.0,750.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9440,10600,11582,11582,1,3,1,4,1.0,1.0,3.0,252.0,1,1125,10.0,10.0,10.0,10.0,9.0,9.0,1,14
9441,10601,11583,11583,1,5,1,2,1.0,2.0,2.0,285.0,2,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
9442,10602,11584,11584,0,1,2,2,1.0,1.0,1.0,146.0,1,1125,9.0,8.0,9.0,10.0,9.0,9.0,1,6
9443,10604,11586,11586,0,1,1,4,1.0,2.0,2.0,657.0,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9444,10605,11587,11587,0,6,2,2,1.0,1.0,1.0,176.0,1,8,5.0,5.0,5.0,5.0,5.0,5.0,1,2
9445,10606,11588,11588,0,11,1,4,2.0,3.0,3.0,250.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9446,10607,11589,11589,0,1,2,2,1.0,1.0,2.0,150.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9447,10608,11590,11590,0,6,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9448,10609,11591,11591,0,1,2,2,1.0,1.0,1.0,114.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
9449,10610,11592,11592,0,4,2,3,2.0,2.0,3.0,362.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9450,10611,11593,11593,0,23,2,3,2.0,1.0,5.0,600.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9451,10612,11594,11594,0,3,4,1,1.0,1.0,1.0,322.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
9452,10613,11595,11595,0,1,2,3,1.0,1.0,2.0,216.0,1,365,7.0,7.0,7.0,7.0,7.0,7.0,1,6
9453,10614,11596,11596,0,5,1,3,1.0,2.0,3.0,580.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9454,10617,11599,11599,0,7,1,3,1.0,1.0,3.0,244.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9455,10618,11600,11600,0,36,2,3,1.0,2.0,0.0,79.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9456,10619,11601,11601,0,22,4,2,1.0,1.0,1.0,230.0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9457,10620,11602,11602,0,1,1,3,1.0,1.0,2.0,209.0,1,365,10.0,9.0,10.0,10.0,10.0,10.0,1,6
9458,10621,11603,11603,0,1,1,4,1.0,1.0,3.0,222.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,6
9459,10622,11604,11604,0,1,1,4,1.0,1.0,3.0,222.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
9460,10623,11605,11605,0,2,2,2,1.0,1.0,1.0,121.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
9461,10624,11606,11606,0,2,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
9462,10625,11608,11608,0,3,2,2,1.0,1.0,1.0,305.0,1,40,5.0,5.0,5.0,5.0,5.0,5.0,1,4
9463,10626,11609,11609,0,6,2,3,1.0,2.0,2.0,105.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9464,10627,11611,11611,0,2,1,3,1.0,1.0,1.0,476.0,2,10,10.0,9.0,10.0,10.0,10.0,10.0,0,1
9465,10629,11613,11613,1,4,2,1,1.0,1.0,1.0,148.0,1,32,10.0,10.0,10.0,10.0,10.0,10.0,1,1
9466,10630,11614,11614,0,3,2,2,1.0,1.0,2.0,333.0,1,31,10.0,10.0,10.0,10.0,10.0,10.0,1,4
9467,10631,11615,11615,0,1,1,3,2.0,1.0,2.0,381.0,2,20,10.0,9.0,9.0,10.0,10.0,10.0,0,1
9468,10632,11616,11616,0,6,2,1,1.0,2.0,2.0,81.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9469,10633,11617,11617,0,4,2,2,2.0,1.0,2.0,162.0,1,40,10.0,10.0,10.0,10.0,10.0,10.0,0,1
9470,10634,11618,11618,0,4,2,1,1.0,1.0,1.0,96.0,30,180,10.0,10.0,10.0,10.0,10.0,10.0,0,1
9471,10636,11621,11621,0,2,1,4,1.0,1.0,2.0,230.0,2,30,10.0,10.0,10.0,10.0,10.0,10.0,0,3
9472,10637,11623,11623,0,4,2,2,1.0,1.0,1.0,481.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9473,10638,11624,11624,0,1,2,4,1.0,2.0,3.0,114.0,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,3
9474,10639,11625,11625,0,1,1,4,1.0,1.0,2.0,300.0,3,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9475,10640,11626,11626,0,21,1,7,1.0,2.0,3.0,481.0,7,90,10.0,9.0,10.0,10.0,10.0,10.0,0,2
9476,10641,11627,11627,0,1,1,4,1.0,1.0,2.0,636.0,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,4
9477,10642,11628,11628,0,1,1,5,1.0,2.0,3.0,428.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9478,10645,11632,11632,0,2,1,1,1.0,2.0,1.0,247.0,90,365,10.0,10.0,10.0,10.0,8.0,8.0,0,2
9479,10646,11633,11633,0,2,1,2,1.0,1.0,2.0,362.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9480,10647,11634,11634,0,19,1,2,1.0,1.0,1.0,155.0,1,3,10.0,9.0,10.0,10.0,10.0,9.0,1,1
9481,10649,11637,11637,0,1,1,2,1.0,1.0,1.0,181.0,15,362,10.0,6.0,10.0,10.0,10.0,8.0,0,10
9482,10650,11638,11638,0,14,4,10,2.0,1.0,1.0,80.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
9483,10651,11639,11639,0,1,1,4,1.0,1.0,4.0,274.0,2,1125,9.0,7.0,10.0,10.0,10.0,8.0,1,7
9484,10652,11640,11640,0,17,1,5,1.0,2.0,4.0,375.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
9485,10654,11642,11642,0,1,1,4,2.0,2.0,1.0,700.0,5,11,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9486,10655,11643,11643,0,6,1,3,2.0,2.0,6.0,805.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
9487,10656,11644,11644,0,5,2,2,1.0,1.0,1.0,337.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
9488,10658,11646,11646,0,14,3,3,1.0,1.0,2.0,200.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
